reviewId,userName,teks_ulasan,rating_bintang,thumbsUpCount,tanggal,nama_aplikasi,wilayah
9d1c7b95-384a-4d2b-b58e-c5d4f8659a81,Pengguna Google,"Di prank jadwal vaksin ke 2 di GBK. Aplikasi bangsaat, vaksin pertama jg gak dpt sertifikat. Anjiiink gue di suntik doang",1,0,2021-08-08 09:35:17,JAKI (Jakarta Kini),DKI Jakarta
61030651-d310-493a-9c36-8ce63c752094,Pengguna Google,Sangat membantu sekali.,5,0,2021-08-08 08:20:37,JAKI (Jakarta Kini),DKI Jakarta
cce515d8-181f-41fc-a730-3d0ca19b9f70,Pengguna Google,informatif,5,0,2021-08-07 21:28:14,JAKI (Jakarta Kini),DKI Jakarta
6df14f97-d238-4ab5-9899-ed51f9e9d3ad,Pengguna Google,Aplikasi pembodohan publick dan tertolol! Knp musti pakai robot verifikasi segala. Sdh diikutipun ttp saja tdk bisa!👎,1,1,2021-08-07 15:28:09,JAKI (Jakarta Kini),DKI Jakarta
0d52ee33-b5f1-49d0-9db4-57a120611f9a,Pengguna Google,"Menurut saya dalam sistem pemberian vaksin alangkah baiknya dibuatkan no antrian sesuai jumlah vaksin yg ada, agar petugas ke amanan tdk pusing memikih siapa yg lebih dulu antri, banyak kejadian orang yg udah antri lama tapi tersalip atau yang baru datang sudah dipanggil terlebih dahulu.",1,9,2021-08-07 13:23:35,JAKI (Jakarta Kini),DKI Jakarta
2b6f6370-c7cc-4a31-bd17-8760cd68b769,Pengguna Google,Untuk ktp luar Jakarta apakah bisa daftar vaksin lewat jaki,5,0,2021-08-07 12:41:43,JAKI (Jakarta Kini),DKI Jakarta
02aae653-5dc2-4bde-8300-f98145f25fd0,Pengguna Google,Iyaaa cakep udh,5,0,2021-08-07 11:33:09,JAKI (Jakarta Kini),DKI Jakarta
583d0fdd-5854-4f1a-8efb-d1095de54145,Pengguna Google,Ini gak bisa bayar pajak kendaraan online kah? Cuma bisa lihat tapi gak bisa dapet kode bayar,2,0,2021-08-07 10:36:32,JAKI (Jakarta Kini),DKI Jakarta
7dad4b30-c953-4cf0-a2af-9e840030004a,Pengguna Google,"Admin,kenapa saya daftar Jawabannya Maaf Nama anda tidak sesuai dengan NIK yang terdaftar,padahal sy sudah cek update ke kemendagri Nama dan NIK saya sama.Jadi gimana solusinya? Terima kasih",3,2,2021-08-07 10:24:18,JAKI (Jakarta Kini),DKI Jakarta
3f96be52-30b0-404c-ae6d-535ff531bde8,Pengguna Google,Klw non dki ktp gmn.?,5,0,2021-08-07 08:26:44,JAKI (Jakarta Kini),DKI Jakarta
54c2dd30-32ea-4695-bf11-3a63211549b8,Pengguna Google,Semoga membantu,5,0,2021-08-07 08:17:22,JAKI (Jakarta Kini),DKI Jakarta
7878ae60-c81f-4403-8c2e-8d3613fd253f,Pengguna Google,Min kok saya GK bisa cek sertifikasi nya sih!,2,0,2021-08-07 06:44:36,JAKI (Jakarta Kini),DKI Jakarta
0b70f503-3b1c-483a-a8d9-30fda98174e2,Pengguna Google,saya sudah divaksin dosis pertama belum ada sms sertifikat vaksinasi.. pas masuk jaki kok malah belum divaksinasi.. APA APAAN INI !!!,1,2,2021-08-06 21:22:40,JAKI (Jakarta Kini),DKI Jakarta
9937dd3b-0251-4646-8c9c-20c6b2fd738a,Pengguna Google,"Terimakasih banyak untuk JAKI berkat jaki saya sudah bisa vaksin dosis 2 pdhal vaksin dosis 1 saya di daerah,coba2 daftar di jakarta Alhamdulillah bisa.",5,0,2021-08-06 18:44:28,JAKI (Jakarta Kini),DKI Jakarta
899397f0-c758-4ae9-bbff-13a6824a2109,Pengguna Google,"Mohon untuk Mengecek Seluruh Laporan Aduan Saya Karena, berkat Dengan Hak Asasi Manusia' dan bagi Pemerintah Pusat dapat Merusak Citra Kinerja Daerah, jika terus Menerus dilakukan Pembiaran. Saya butuh kontak yang dapat dipertanggung jawabkan untuk langsung mengadukan aduan ketingkat yang lebih tinggi. terima kasih.",1,0,2021-08-06 16:20:04,JAKI (Jakarta Kini),DKI Jakarta
f66f97fe-4b71-4f87-a62d-2513a14d385c,Pengguna Google,Aplikasi paling top,5,0,2021-08-06 15:43:27,JAKI (Jakarta Kini),DKI Jakarta
404e2d0c-436a-4d18-9ef5-f48deb4464d9,Pengguna Google,Sudah vaksin jam 10 dan kemudian di cek ulang jam 15 status vaksin blm di vaksin. Di cek status serifikat vaksin hasil tidak di temukan. Aneh,1,1,2021-08-06 14:58:20,JAKI (Jakarta Kini),DKI Jakarta
69daf6aa-a0c2-4053-a5e8-8adb091ba765,Pengguna Google,okeh,5,0,2021-08-06 14:37:56,JAKI (Jakarta Kini),DKI Jakarta
2a8ae951-78cd-4cde-a08e-bb11396127fc,Pengguna Google,"halo min tolong jawab dong, saya pengen vaksin yang kedua tapi harus beda tempat, apakah harus daftar lagi lewat jaki?",3,2,2021-08-06 11:33:15,JAKI (Jakarta Kini),DKI Jakarta
0063d839-fc94-4f1b-a646-13d2d56bd77d,Pengguna Google,Gimana ni aplikasi saya sudah vaksin pertama masa di bilang belum di vaksin parah udah unistal aja aplikasi jaki ga berguna penuh penuhin RAM hp aja,1,0,2021-08-06 11:07:46,JAKI (Jakarta Kini),DKI Jakarta
68a7067e-9d66-4b4c-983a-4ba6ef1cf60d,Pengguna Google,Kurang Membantu sedikit dan kenapa harus pakai akun email segala,1,0,2021-08-06 08:05:48,JAKI (Jakarta Kini),DKI Jakarta
98f85678-a528-4ba3-972e-d80981992a7f,Pengguna Google,"Saya sebagai masyarakat pengguna setia JAKI kecewa terhadap peraturan untuk membuat laporan aduan permasalahan yang terjadi, dimana sekarang mau membuat laporan aduan harus minimal 50 karekter permasalahan dan harus pakai nama jalan / lokasi (minimal 50 karakter). Padahal laporan aduan masyarakat itu berbeda - beda, ada yang singkat dan juga ada yang panjang. Contoh : Laporan Sampah, Parkir Liar, dll. Harusnya laporan aduan dari masyarakat itu jangan pakai peryaratan yang bertele - tele !!!",1,20,2021-08-05 23:40:24,JAKI (Jakarta Kini),DKI Jakarta
1f2c1dbc-fe7b-426d-9d45-40d1a841f0b8,Pengguna Google,"Eror mlu Mau dftar gk bisaa,sdh sy msukin nik dan nma lngkap mlah gk bsaa..",3,0,2021-08-05 22:14:42,JAKI (Jakarta Kini),DKI Jakarta
bc7350c1-056a-4088-87c8-fc56113f8aa6,Pengguna Google,Sya suka ama ini,5,0,2021-08-05 21:18:05,JAKI (Jakarta Kini),DKI Jakarta
7ff4ac09-daea-4509-9d67-f644969ab54c,Pengguna Google,"Payah... payah... payaaahhhh.... Sudah daftar, sudah login, sudah input nik & no hp.. sudah keluar sertifikat vaksin nya.. tapi begitu mau di lihat gak ada menu untuk itu.. Masa harus input data² lagi... hadehh",1,5,2021-08-05 21:04:06,JAKI (Jakarta Kini),DKI Jakarta
8e606765-52bf-43f1-99e6-e0bfc6515018,Pengguna Google,"Min apk JAKI knp jadi ada sistem saya bukan robot yah min? Setiap mau perika data pasti wajib cek saya bukan robot,kalo sekali 2 kali langsung sukses gpp min,ini sampe berkali-kali tapi kadang gagal kadang bisa min,mohon penjelasannya knp jaki jadi ada seperti itu jadi menyusah kan min jadi nya kalo orang yang sedang buru""",2,9,2021-08-05 20:36:47,JAKI (Jakarta Kini),DKI Jakarta
a461e5cf-b38f-46b5-b295-12dbb185b8d4,Pengguna Google,"Maaf tiba-tiba akun saya logout sendiri, dulu registrasi lewat no hp dan sudah vaksin. Sekarang malah tidak tersedia login lewat no hp. Dan besok jadwal saya VAKSIN.",1,2,2021-08-05 20:09:42,JAKI (Jakarta Kini),DKI Jakarta
381b0bee-54a0-41e3-acc6-023c1d65e441,Pengguna Google,Aneh..ga bisa liat sertifikatnya..ga bs cetak..tp ada keterngn udh.vaksin..bingung.bgt,1,0,2021-08-05 12:24:44,JAKI (Jakarta Kini),DKI Jakarta
ff957072-6a78-49e9-8de1-552fa9cc5d96,Pengguna Google,"Min tolong saya udh vaksin pertama tp blm dpt sertivikat , vaksin keduanya nnti tanggal 8. Tolongin kek masa udh di suntik ga dpt vaksin . . Saya ada buktinya nih.",2,1,2021-08-05 08:14:54,JAKI (Jakarta Kini),DKI Jakarta
79ce44bc-8a0a-4ec1-a4d1-86045c7f49a9,Pengguna Google,Sangat membantu saya saat mau mendaftar utk vaksin jd pelayanan lebih cepat,5,0,2021-08-05 07:55:53,JAKI (Jakarta Kini),DKI Jakarta
12c87c59-d193-4dfb-a426-fa722d2e169d,Pengguna Google,Sya sudah divaksin lengkp 1 dan 2 sya cek diaplikasi ini statusnya belum divaksin (merah) gimana ini min harusnya sudah ngelink kan,3,0,2021-08-05 06:08:38,JAKI (Jakarta Kini),DKI Jakarta
e8b3fe9d-7381-41b0-a70b-e42f59782241,Pengguna Google,Sudah vaksin sejak 17 juli 2021 tapi per tanggal 4 agustus 2021 tetap saja statusnya siap di vaksin.....boro2 mau nerima sertifikat dapat sms saja tidak..hadehhh....birokasinya ga nyambung ofline sama online nya,1,0,2021-08-05 00:07:41,JAKI (Jakarta Kini),DKI Jakarta
5f422375-4057-49a7-9245-c0719356fdde,Pengguna Google,"Yg komentar jelek menurutku ngga smart pakai aplikasi, soal Pelayanan puskesmas yg krg baik tdk ada hubungannya sma aplikasi. Aplikasi dibuat untuk memudahkan database agr pelaksanaan vaksin makin optimal, namun banyak puskesmas bahkan SDMnya kurang baik itu urusan Pemda setempat, bukan pemprof. Ini kondisi wabah, kondisi yg luarbiasa, sudah dg cepat mengantisipasi dg cara digital saja itu sgt bagus, gmna kalau kalian tggal di luar DKI, mau marah2 ke LURAH ? KABUR AJA KALIAN DARI JKT! EDEBAH!!",5,35,2021-08-04 20:51:51,JAKI (Jakarta Kini),DKI Jakarta
22280776-7746-49ac-835f-135c8a82501d,Pengguna Google,",ft y",1,0,2021-08-04 20:30:29,JAKI (Jakarta Kini),DKI Jakarta
1e9d988f-ad88-4b3b-b3a6-67a6f7c88d63,Pengguna Google,apa2an . nik saya tidak terdaftar di aplikasi jaki. padahal di peduli lindungi saya sudah dapat sertifikat. saya komplen ke IG juga ga ditanggapi. payah !,1,0,2021-08-04 19:33:06,JAKI (Jakarta Kini),DKI Jakarta
f899fc5d-a177-41c1-800d-902a82a1503f,Pengguna Google,"Ini kok saya sudah vaksinasi dari tanggal 28/07/2021 di Mall City Plaza Jatinegara, tapi sertifikat vaksin belum tersedia. Bagaimana ini saya butuh sertifikat vaksin tsb",1,0,2021-08-04 19:28:52,JAKI (Jakarta Kini),DKI Jakarta
9903861d-5fd9-45aa-84fb-cd9ea9542fba,Pengguna Google,Mudah mudahan bermafaat,5,0,2021-08-04 13:49:53,JAKI (Jakarta Kini),DKI Jakarta
3efc29a6-cdbb-4255-b265-913b233d7892,Pengguna Google,Simple apknya bagus kemarin daftar hari berikut langsung vaksin. Pertahankan kualitasnya dan tingkatkan terus min biar masyarakat lebih mudah akses via JAKI untuk masalah vaksinasi👍👍👍👍👍,5,2,2021-08-04 12:54:35,JAKI (Jakarta Kini),DKI Jakarta
fa90e889-e084-4849-ba31-904f35802c4a,Pengguna Google,gak fungsi daftar vaksin jam brp tetep aja ngantri ga guna,1,0,2021-08-04 12:16:51,JAKI (Jakarta Kini),DKI Jakarta
91b78bdc-9eb1-464c-b2ef-72a3f41dc594,Pengguna Google,Abis vaksin pertama di tanggal 30 Juli kok belum dapat sertifikat nya ya?... Aku cek nik di aplikasi jaki aku malah anda belum di vaksin aku daftar vaksin di aplikasi jaki 😌,2,2,2021-08-04 11:17:54,JAKI (Jakarta Kini),DKI Jakarta
d1102126-004e-4e69-b00d-afd958ad0fbd,Pengguna Google,Mau vaksin aja ribet,1,0,2021-08-04 09:06:57,JAKI (Jakarta Kini),DKI Jakarta
f15e313c-31b6-437c-b6d9-f882e1c10db3,Pengguna Google,Teguh.Haruliyanto,5,0,2021-08-04 09:03:47,JAKI (Jakarta Kini),DKI Jakarta
ae54182d-c5c0-4a94-9e14-7f4dfabfc595,Pengguna Google,Gk sesuai pas di lokasi.,1,0,2021-08-04 08:20:48,JAKI (Jakarta Kini),DKI Jakarta
284e4ac5-f45f-4ec1-a208-265adcc33980,Pengguna Google,"Aplikasi nya masih kurang updet, krn saya sudah di vaksin ke 1, saya coba cek tgl vaksin ke 2 ternyata saya blm di vaksin, masa ia harus 3x saya di vaksin heeheehee",3,1,2021-08-04 05:40:43,JAKI (Jakarta Kini),DKI Jakarta
698111b2-559f-4091-9e77-dd0e681c621f,Pengguna Google,Semoga besok terealisasikan Kalo ga sinkron liatin aja,5,0,2021-08-03 19:37:48,JAKI (Jakarta Kini),DKI Jakarta
eead5c77-e315-44f3-8bf5-56aa95ac703a,Pengguna Google,"Mau liat sertifikat vaksin kedua pas di cek keterangan malah belum di vaksin😝,, kasih bintang kecil dilangit yg biru aj yaa",1,0,2021-08-03 18:57:14,JAKI (Jakarta Kini),DKI Jakarta
27534724-5c02-47a3-9cf8-635bb68123c5,Pengguna Google,Aplikasi gak jelasssss... Udah di vaksin di kata belum anehhhh yg gini nih.. kepinteran,1,0,2021-08-03 18:54:05,JAKI (Jakarta Kini),DKI Jakarta
4582e3ce-f026-45ca-a1ab-c4eea541c039,Pengguna Google,"Mohon maaf sya mau tanya,sy SDH divaksin pertama kok,di aplikasi JAKI sy buka keterangan belum divaksin.mohon bantuan nya",5,0,2021-08-03 18:48:24,JAKI (Jakarta Kini),DKI Jakarta
e983f3f7-33e5-45e4-8e7a-e4da76770ff3,Pengguna Google,"Kalau mau buat laporan tidak pernah dapat bantuan apapun,baik sembako maupun tunai dari awal pandemi sampai detik ini kemana?karena,email dan SMS saya kirim tidak pernah dijawab juga",2,1,2021-08-03 18:06:05,JAKI (Jakarta Kini),DKI Jakarta
b0bc9f73-680d-4189-9b44-bf7a3ea0d52d,Pengguna Google,"Sya sudah daftar untuk vaksin untuk besok, petunjuknya suruh dcetak. Mksudnya nyetak sendiri ngeprint gtu?? Apa kita dateng aja ke lokasi bawa ktp doank",1,1,2021-08-03 16:45:34,JAKI (Jakarta Kini),DKI Jakarta
f3eaa8fc-1205-47d9-b112-44e5ff375e87,Pengguna Google,"Ini saya sudah vaksin pertama di bulan Juli,kenapa pas saya cek di apk ini malah belum divaksin",1,0,2021-08-03 15:20:20,JAKI (Jakarta Kini),DKI Jakarta
09bd486c-4237-478f-8ec2-81c996a1ba4e,Pengguna Google,"Good respons, daftar vaksin online melalui jaki over all di permudah semua",5,0,2021-08-03 14:54:07,JAKI (Jakarta Kini),DKI Jakarta
596578a3-2583-4c18-9e05-6175c999a22e,Pengguna Google,Baik lagi jika bisa ke Jawa,1,0,2021-08-03 13:51:07,JAKI (Jakarta Kini),DKI Jakarta
1ce570f0-d41f-43c1-8320-59d10a2b36df,Pengguna Google,"Apaan ini, gua mau cek sertifikasi vaksin aj kagak bisa, perbaiki dongg !!! Jangan bikin warga jadi emosi !",1,1,2021-08-03 13:49:07,JAKI (Jakarta Kini),DKI Jakarta
5097d080-09c4-4ae7-8f5d-79bed0d73d58,Pengguna Google,"Min, tolongin sya, masa tadi pagi gw bisa masuk buat daftar vaksin 2, udah ngikutin langkah""nya sesuai perintah, tapi tiba"" balik ke menu login trus ngga bisa login lagi, dicoba lagi malah nama tdk sesuai NiK sampe bosen nyoba, gimana solusinya.. Bales min.",3,17,2021-08-03 12:52:42,JAKI (Jakarta Kini),DKI Jakarta
b1b68451-dd4e-4755-83ba-99c21b38313a,Pengguna Google,"Aplikasiii ngacooo!! Min, gimana ini sy sudah vaksin pertama, tapi di aplikasi jaki ""siap vaksin"". Pertanggal 1 seharusnya sy sudah vaksin kedua. Sy sudah kirim email tapi ga ada balesan. Trs sy mesti gimanaaa!!!!",1,11,2021-08-03 12:43:25,JAKI (Jakarta Kini),DKI Jakarta
0d008903-2dcb-4b31-8ea0-65f499528838,Pengguna Google,Saya mau vaksin ke 2 dan mau isi dan print screening. Tapi gak ada pilihan atau banner yang bisa di klik. Apa saya cuma datang saja ke tempat vaksin dengan menunjukkan kartu vaksin pertama?,3,2,2021-08-03 12:39:01,JAKI (Jakarta Kini),DKI Jakarta
8a8a7573-9830-4c87-b010-3a0dcd5924b9,Pengguna Google,Aplikasi ngehe....prosedur abu abu kaya gabenernya....,1,0,2021-08-03 10:47:06,JAKI (Jakarta Kini),DKI Jakarta
ec3b2d03-7a24-46b4-94e6-0016a16a1669,Pengguna Google,"Kecewa, udah daftar via jaki untuk vaksin ke dua sampe lokasi malah jadi satu nomor antriannya ga sesuai jadwal dengan yang ada di aplikasi jaki",1,1,2021-08-03 10:30:48,JAKI (Jakarta Kini),DKI Jakarta
317e554e-ca71-443e-96dd-4ca08c701c92,Pengguna Google,"saya daftar vaksin masuk,nya susah.",1,0,2021-08-03 09:28:55,JAKI (Jakarta Kini),DKI Jakarta
b46480f0-32ac-42dd-9656-6630a56c2dab,Pengguna Google,"Apk pea , udh bener2 dor to dor, malah online. Saya vaksonasi ke dua, akan tetapi utk vaksinasi yg pertamanya engga terdaftar dijaki tolol.",1,0,2021-08-03 08:44:38,JAKI (Jakarta Kini),DKI Jakarta
cce7fe14-be7a-40c9-897b-588bc7717bdb,Pengguna Google,"Tiap mau daftar vaksin pas mau pilih fakes kuota penuh trus, nyoba pilih semua wilayah se Jakarta masa penuh juga. Aneh ni aplikasinya",1,1,2021-08-03 07:50:55,JAKI (Jakarta Kini),DKI Jakarta
614f1496-c9ac-489b-995e-ecd069fd3c1b,Pengguna Google,Daftar vaksinnya hanya untuk jakarta saja kenapa gk umum ajaa seluruhnya bisa daftar. Sekalian aja kalau mau buat aplikasi untuk semua orang terutama untuk semua daerah di indonesia jangan cuman jakarta aja aja dll. Kalo gini kan gk bisa semua kota/daerah di indonesia bisa daftar.,1,5,2021-08-03 07:45:36,JAKI (Jakarta Kini),DKI Jakarta
d2f3241a-f449-4d66-8e7a-33aa6c531f70,Pengguna Google,Mohon maaf kemarin saya cek sertifikat vaksinasi saya.. tapi ko keterangan nya belum di vaksin di app JAKI ini padahal saya sudah vaksin.. tolong di update.. karena di app peduli lindungi saya sudah tertera vaksin.. tolong untuk lebih di kembangkan lagi karena aplikasi JAKI kebanggan pemprov DKI,2,4,2021-08-03 07:24:04,JAKI (Jakarta Kini),DKI Jakarta
cd8bd3f4-5e02-42a3-9143-8f380ea1b563,Pengguna Google,Aplikasi ini sangat membantu dan memudahkan masyarakat Indonesia khususnya yang tinggal di DKI,5,0,2021-08-02 22:08:59,JAKI (Jakarta Kini),DKI Jakarta
58f4e1f9-3b28-48d1-92f7-cf5ea9096033,Pengguna Google,Bagaimana cara perpanjangan makam di karet bivak,5,0,2021-08-02 21:53:49,JAKI (Jakarta Kini),DKI Jakarta
ab84b050-9d4e-47f1-90e2-30bb6b5aded2,Pengguna Google,"Jadi gini gaes perihal daftar Vaksinasi yak.JAKI hanya buat database + cetak dokumen saja.Perihal antrian Penuh/gak dapat nomor antrian di TKP,ya karena petugas di lapangan patokannya nomor antrian,bukan lembar JAKI kalian.Saya dijadwalkan vaksin 29 Juli 2021 jam 10-11 Pagi,di SMKN 26 JKT.Jam 7 pagi saya sudah ambil no antrian,dan BENAR jam 9 saja antrian JAKI sudah habis 😂....Utk JAKI kalian gak usah bawa Pulpen dan KTP serta jgn isi blanko kayak non JAKI,malah ribet.YG PENTING DATANG PAGI",5,3,2021-08-02 19:49:55,JAKI (Jakarta Kini),DKI Jakarta
c4cfdac0-7c4c-4b58-a092-1aee53f7c269,Pengguna Google,App nya cepat respon,5,0,2021-08-02 17:30:01,JAKI (Jakarta Kini),DKI Jakarta
440fdb4d-9275-4ceb-91e4-3f31e9279880,Pengguna Google,situsnya Tidak bisa dijangkau lagi dan tidak bisa daftar online untuk daftar vaksin,1,0,2021-08-02 16:50:43,JAKI (Jakarta Kini),DKI Jakarta
e8803ce1-0598-41e2-902a-e03f02948cf8,Pengguna Google,Loading untuk daftar vaksin lama sekali dan sangat susah untuk masuk,1,0,2021-08-02 16:44:31,JAKI (Jakarta Kini),DKI Jakarta
ee271e4b-417a-43f0-8f6b-8636a15cf422,Pengguna Google,Di update malah ga bisa kebuka,3,0,2021-08-02 16:35:39,JAKI (Jakarta Kini),DKI Jakarta
a9f7c9ba-2b3b-4957-894d-3d754a749d05,Pengguna Google,Kenapa disaat saya mau daftar vaksin ke dua tidak selalu masalah sambungan padahal WiFi saya lancar,3,1,2021-08-02 16:32:36,JAKI (Jakarta Kini),DKI Jakarta
788055a6-deba-4158-9db9-3a491b23c4e3,Pengguna Google,Apps sama lapangan gak ada kerja sama.... Bodo bae.... Di oper sana sini....,1,0,2021-08-02 16:00:10,JAKI (Jakarta Kini),DKI Jakarta
58ad5312-57e2-42fe-8fce-a60bc4ebeee3,Pengguna Google,"Saya udh daftar via online dan udah dapet jadwa,tapi aplikasi jaki nya error apa saya masih bisa vaksin???",1,0,2021-08-02 15:12:18,JAKI (Jakarta Kini),DKI Jakarta
94822317-0af9-4956-9663-7ebe13e7a5b5,Pengguna Google,Aplikasinya mantap pak Anies,5,0,2021-08-02 13:55:32,JAKI (Jakarta Kini),DKI Jakarta
629a49db-5003-41dc-a74e-d7b852f37af5,Pengguna Google,Kurang berfungsi yg di lapangan nya bedaaa,1,0,2021-08-02 13:20:39,JAKI (Jakarta Kini),DKI Jakarta
74739498-31e6-4887-8015-fc65c5d579a5,Pengguna Google,saya fikir setelah instal ini ga perlu ambil nomor antrian pas mau vaksin..ternyata sama aja....trus buat apaan aplikasi ini kalo ternyata ujungnya antri juga....mohon respon,4,3,2021-08-02 13:00:44,JAKI (Jakarta Kini),DKI Jakarta
5a2169b4-21ea-4d05-981c-98c96d10ced6,Pengguna Google,"hapus aja pak aplikasi gk ada guna, joka jaki juku.",1,0,2021-08-02 12:54:40,JAKI (Jakarta Kini),DKI Jakarta
5b3969e0-cacf-49af-9d72-4681101199bd,Pengguna Google,"Padahal udah vaksin kwkwk masa pas masukin data katanya belum di vaksin parah Bat dah ini aplikasi, mau ngambil sertifikat Susah amat yaa",2,1,2021-08-02 11:24:53,JAKI (Jakarta Kini),DKI Jakarta
beb6094c-4a95-493e-b36c-e9296d20e598,Pengguna Google,"Tingkatkan akurasi, kecepatan akses, fitur, dan rampingkan ukurannya.",2,1,2021-08-02 10:52:48,JAKI (Jakarta Kini),DKI Jakarta
21e7ae03-f1fa-4b1a-bd1b-e94b73b45173,Pengguna Google,Sangat membantu warga Jakarta,5,0,2021-08-02 07:23:14,JAKI (Jakarta Kini),DKI Jakarta
a63f3e18-7ea0-48e3-a9f7-a340f6fe576c,Pengguna Google,"Sangat terbantu buat pendaftran vaksin tanpa kontak...thanks jaki, semoga applikasinya jauh lebih baik",5,0,2021-08-01 21:56:28,JAKI (Jakarta Kini),DKI Jakarta
51f5ff46-b542-4895-a74b-72597a1f37ba,Pengguna Google,Mantaaap Kota Tercinta Makin terintegrasi,5,0,2021-08-01 19:05:49,JAKI (Jakarta Kini),DKI Jakarta
8efab958-35a1-4c9a-b4da-b3eaa491b895,Pengguna Google,Sumpah ngk guna banget daftar vaksin di sini sampe tempat vaksin. harus make formulir dari tempatnya klo ngk guna dan harus daftar juga di tempat vaksin buat apa ada aplikasi ini.,1,1,2021-08-01 15:08:57,JAKI (Jakarta Kini),DKI Jakarta
f90a88ec-c6e4-4ddc-9256-49734400865d,Pengguna Google,"Mohon untuk Aplikasi Jaki dibenahi lagi, sy sudah Vaksin pertama tgl 23 juni 2021 via Jaki, tetapi ketika mau daftar vaksin kedua di Aplikasi dinyatakan belum pernsh vaksin. Bagaimana ini.",2,1,2021-08-01 13:15:01,JAKI (Jakarta Kini),DKI Jakarta
ba7551ae-75e7-4d6c-b826-e238b2b8b92d,Pengguna Google,"Aplikasi 1 pintu yang sangat bermanfaat,banyak urusaan dan keperluan yang bisa saya lakukan melalui "" jaki"" salah satunya jakambulance Terimakasih jaki",5,1,2021-08-01 12:54:49,JAKI (Jakarta Kini),DKI Jakarta
6268932b-1a33-4b51-a377-4f6c32347957,Pengguna Google,Ini aplikasi isi di coment nya kebanyakan negatif nya.. Harusnya bergerak cepat biar rate nya jadi bakan hanya jawab mohon maaf kak.. Tapi langsung bertindak.. Dari awak saya mau vaksin via aplikasi ini maksudnya mau cari lokasi vaksin terdekat tetapi pasti jwban nya kuota penuh..ini yg buat masyarakat enggan mau vaksin dikarenakan sulitnya untuk mendaftarkan nya..noc coment.. Tapi action nya yg di perlukan.,1,8,2021-08-01 01:12:15,JAKI (Jakarta Kini),DKI Jakarta
9a58c6bf-d7a9-421e-b312-c0083147c1f1,Pengguna Google,"Menurut saya bagus udah bisa bikin aplikasi bgni, tapi knp antara aplikasi dan kenyataan ngga sinkron?? Udah daftar vaksin, nentuin jam, tanggal dan lokasi,. Tapi sampai lokasi ditolak krna kuota sudah habis, fungsinya saya daftar di jaki apaan?? Sia² jadinya, buang² tenaga pikiran dan waktu aja. Kalau memang belum bisa sejalan, tolong dibenahi lagi dulu, jangan langsung membuat aplikasi yg harusnya mempermudah malah menjadi mengecewakan banyak orang.",1,69,2021-07-31 16:37:11,JAKI (Jakarta Kini),DKI Jakarta
ad6c37ca-af43-423d-8b44-7d9f70c5d880,Pengguna Google,Ijin Pak/Ibu (i) Untuk bertanya tentan Vaksinasi Geratis untuk umur 17 tahun ke atas Tahap 2 saya dikonfirmasi Datang Vaksi tanggal 4 agustus untuk itu langsung ambil antrian pagi bari atau pertama daftar di JAKI?,5,1,2021-07-31 14:31:06,JAKI (Jakarta Kini),DKI Jakarta
df601720-55fe-4ef7-80a2-0abcd4b4db4f,Pengguna Google,"Maaf ini gimna ya saya vaksin pertama di kokas tpi jadwal vaksin kedua di biddokkes polda, trus keterangan di aplikasi jaki status saya blm di update blm bisa download untuk kartu kendalinya pdahal jadwal saya tgl 12 agustus tpi smpe skrg blm ter update juga status saya di jaki padahal vaksin pertama udh dri tgl 15 juli",4,1,2021-07-31 14:14:04,JAKI (Jakarta Kini),DKI Jakarta
90e40011-f77e-4cc9-b6f4-36836d9d52b8,Pengguna Google,"Saya mau daftar vaksin yang ke 2 via jaki , tapi kuotanya selalu penuh. Karena saya ber-ktp non DKI , jadi saya daftarnya via jaki , karena kalau datang langsung harus pakai surat domisili. Tolong dong lebih diinformasikan lagi untuk kuota nya . Karena untuk vaksin ke 2 tidak boleh lebih dr seminggu dari jadwal. Terimakasih",4,24,2021-07-31 08:02:35,JAKI (Jakarta Kini),DKI Jakarta
6c69940d-cb91-4675-9075-87c3caddf6bf,Pengguna Google,Penuh Mulu kuota aneh banget,1,0,2021-07-31 07:04:10,JAKI (Jakarta Kini),DKI Jakarta
649b4dc9-c6d7-4874-b9ae-fcaca9315bd1,Pengguna Google,"Daftar vaksin disini simple, tp pas di lokasi vaksin ada kesalahan input nomer telepon. Jd sampai sekarang belum bisa dapat sertifikatnya.. di aplikasi pedulilindung pun sudah masuk data sudah divaksin tapi certifikat tidak ada. Bagaimana & harus kemana minta sertifikatnya",3,3,2021-07-30 21:29:39,JAKI (Jakarta Kini),DKI Jakarta
e1a594e2-1897-4816-936d-444a891ffbd0,Pengguna Google,Begini dah apk dadakan.. klik apa2 kagak bisa.. nyari untung dr situasi.. HAPUS ni apk.. ga guna.. nyesel gw download.. yg belom mending jangan dah.. percuma.. lu dpet jadwal vaksin di sini.. smpe lokasi beda..,1,2,2021-07-30 18:45:21,JAKI (Jakarta Kini),DKI Jakarta
ac5a6b77-3366-41f4-bc21-83c9205a4f25,Pengguna Google,Saya masukan nik dan nama di bilang salah mulu padahal itu sudah bener semua,1,0,2021-07-30 13:49:37,JAKI (Jakarta Kini),DKI Jakarta
