reviewId,userName,Review Teks,rating,thumbsUpCount,date
dc8f2eed-fe3b-41ff-b66e-92b2add1609b,Eko Dian Saputra,test dulu,4,0,2025-04-27 02:53:21
02211031-de10-4d76-b8fe-3574f8becb5c,Hi Sulinda,aduh aplikasinya gaberguna bgt gakkaya kota Tangerang bisa bikin KK KTP dll langsung ini mah tetap harus ke Tigaraksa itupun banyak pungli,1,0,2025-04-22 09:59:58
34eff488-bdfa-4294-9b5b-066aef6f61ec,Eka Wahyudin,❤️❤️❤️,5,0,2025-04-22 01:52:50
e2e8f830-f0a1-4707-a1c1-34163355d7d1,samsul hermawan,ok,5,0,2025-04-21 01:24:16
cd489d88-70cf-4c65-8816-1390baeb2e6f,Andri yachya Lubis,ayo dong semangat jangan belanja aplikasinya aja. realisasikan aplikasi ini,5,0,2025-04-20 07:46:10
6c883e34-e3d3-43a7-b1da-914a86b3b30b,Dede Jaman,daftar loding berhari3,1,0,2025-04-19 17:30:00
2b6bf0c8-2ca3-46b1-a246-7da26940a8a5,Multisakti Sakti,sangat membantu sukses selalu👍,5,0,2025-04-18 05:19:38
c5a8a329-f986-4db6-b982-2cab03820f1f,Deden Nurdiansyah,gx bisa registrasi,1,0,2025-04-17 23:12:43
7edd8ff8-35b2-470e-a79c-02d92b128a8f,Nanang Ahyudin,mantap semakin gemilang,5,0,2025-04-15 09:41:42
6d2a0bef-b297-4ede-b843-9e1a5641ade5,Deny Periyanto,Good job Tangerang pasti bisa,5,0,2025-04-15 00:44:31
729a6230-7a8c-433f-81c6-b2a4ef183ed2,Romli Syaid,saya mau tanya .fungsi dari ambil tiket antrian online itu apa. toh ujung-ujung nya ngantri panjang 😌😌😌,1,0,2025-04-14 03:13:16
18295940-7183-46f0-b5aa-444cc7ef0663,Tiya Salsa,tidak membantu,1,0,2025-04-13 16:43:01
a93b8813-8f84-4c45-abfe-bb8f229fdbf4,Yulianto Yanto,kenapa ya pas ada pemutihan pajak. aplikasi cek pajak kaga bisa,5,5,2025-04-11 13:26:27
0bea7450-d871-4610-a267-49caf709e187,agus dunks,pada saat akses ke aplikasi ini masih agak lama,4,0,2025-04-11 09:43:45
d66ae1ed-9e55-49fc-868f-bb1c51225145,alexander fernandes,sistem verifikasinya gimana yah kok dari sebelum lebaran sampai sekarang belum selesai juga,4,1,2025-04-10 10:10:32
19b939f4-ec3f-4c94-ac25-0b1cdf82b943,Tabib Sueliwa,"Aplikasinya lemut ngloding terus atau muter muter terus,",1,0,2025-04-10 09:36:03
a73fac09-549e-4381-a78b-099d07e04597,Neo Ji,sekarang tidak bisa digunakan untuk cek PBB,3,0,2025-04-08 23:17:59
496a0f99-4f56-4f75-b593-3b1ce1d924b5,Sudarta (Ifay),"kenapa ngasih kuota cuman sedikit,,, padahal kami sebagai masyarakat bukan cuman 1 orang yg mau bikin identitas...",2,0,2025-04-07 04:38:39
6817b867-3bb1-430a-964c-f36f2364454a,Cahaya eka Yanti,"aplikasinya sangat membantu,dan mempermudah masyarakat dalam mengurus data kependudukan",5,0,2025-04-06 10:08:49
cc73ebd5-0d4b-4165-9b69-91b18b9608b6,muhamad wahdan bashori,kerem,5,0,2025-04-03 19:41:25
72b93046-c2fe-4a10-ad06-7f3a1b5a5ea7,Ninos Valentinos,app yg sangat membantu,5,0,2025-04-02 04:07:17
54fbc8ef-2084-480b-8fe2-088ce7c14357,Toyib Susalis,aplikasi masih setengah mateng....masih harus datang dan proses di kantor dan gerai....,2,0,2025-03-19 08:24:31
43b1a08d-3006-427e-9891-5a0f4719bbe1,Siti Nurlaelah,"Beralih ke aplikasi iPBB Kab. Tangerang lagii, karna disini gabisa cek status PBB 🥴",1,2,2025-03-18 15:12:13
3cac3b02-861d-47eb-b87b-bd9635eeb674,kusnaedi 47,"Tangerang Gemilang merupakan terobosan digitalisasi peng administrasi an dalam pelayanan terhadap warga masyarakat di kabupaten tangerang... saya berikan apresiasi, pelayayan masyarakan di maal ciputra, dan perlu di kembangkan supaya lebih dekat terhadap rakyat nya, untuk itu mohon buka lagi pelayanan di perumahan Kota Bumi Kec. Ps Kemis disana ada gedung yang nganggur bekas plaza sabar subur... untuk mendekatkan pelayanan agar supaya masyarakat di pesisir tidak terlalu jauh",5,0,2025-03-15 02:20:10
30e03781-d021-42bc-8b97-c5d9b3858f2d,Aan Ansori Roshin,Sangat bagus,5,0,2025-03-14 22:26:49
8148c013-bda9-4b11-bff3-34e93727d94b,Syafrudin 3031,Aplikasi bagus. Cuma belum begitu rampung dari berbagai menu ada yang belum bisa di akses,5,3,2025-03-12 05:55:19
f1ecc7fb-0694-43b3-a149-b41325a8e975,Gojek Grab,Good,5,0,2025-03-11 23:27:13
e7569a96-8785-4624-ad4e-dd626b9e160a,aming spd,Bagus lah ketimbang yang lain,5,0,2025-03-11 06:25:37
564b9299-223d-44ee-bd38-1115212c93ce,Sugeng Yulianto,"Sejak ada aplikasi ini , aplikasi Cepot jadi nggak fungsi",4,0,2025-03-10 03:19:44
01cde945-d93f-4175-ba4f-af5381342ac6,Hendi Endi,"Satu bintang dulu lah krna blm bisa d gunakan,, nanti klu sdh bs d gunakan dan aplikasi nya ga banyak kendala baru di tambah",1,0,2025-03-09 03:38:23
5602d4bf-3c05-491a-8608-8630e592360a,agus yadi,Di lengkapi lagi layanan nya dan si permudah,5,1,2025-03-09 03:28:33
e0b26807-8e95-4580-b37f-cf88566a3730,Sutardi Ardi,Bagus,5,0,2025-03-03 12:24:28
18a07026-2a4b-4065-9a32-9e8d2aea99e1,Yani Ray,Tangerang tetap gemilang,5,0,2025-03-03 01:51:44
90b9feef-b9ae-4d2c-ab05-1d9a099965ee,ahmad mulaqin,Terimakasih,5,0,2025-03-02 18:12:12
258f16c0-203e-4d89-b358-c2efd0b14866,Novita Romadhani,"Aplikasi kt ny untuk mempermudah, tp untuk bantuan pembuatan kk ataupun identitas lainnya msh aja tetap dtg k capil. Untuk yg lg ada di luar propinsi jd sulit, sprti sy yg br melahirkan dan hrus membuat identitas ank yg br lahir namun ttep harus ke capil di tiga raksa. Pdahal suami sedang dinas di luar propinsi, buat bpk bupati tolong dong di permudahkan urusan pembuatan identitas seperti kota kota lainnya",1,31,2025-02-24 03:55:53
bb0a0016-b14c-4a6e-a1c9-50b9a3863ba9,Asri Alalief,Bayar pajak kendaraan bermotor lebih gampang,5,0,2025-02-21 11:37:08
db74efdb-b5ef-4a0e-b4e4-cd0e1e09ef39,chrismonita agustin,Verifikasi akun sangat lama,2,0,2025-02-19 02:39:18
3333bc5a-4fb8-44f3-8f48-28d4fe34633a,Intan Baeduri,Memudahkan pembayaran dengan mengetahui rincian Dulu sebelum membayar Oke Terima kasih tanggerang gemilang semoga sukses selalu,5,1,2025-02-17 09:03:08
5f5948ab-ddad-4cfd-bd08-96b407a08417,Siti Utari,saya menunggu verikasi nya lama,2,0,2025-02-17 04:33:43
20b81a41-9d8a-4fca-bb5b-317e1de008fa,SUYONO,Semoga mempermudah pelayanan bagi warga,5,0,2025-02-17 03:02:14
2180c338-644c-4a78-9092-ae21984762e5,Likhin Hore,"Aplikasi Yang Sangat Membantu Untuk Masyarakat, Semoga Tangerang Semakin Gemilang",5,0,2025-02-16 18:21:29
81104542-b569-4793-a073-e6b1fd01aa9a,Babayaro83 GamersCrotz,"Ayooo dong bapak bupati baru yg terhormat, perhatikan hal2 kecil sperti aplikasi ini.. Berguna bgt bagi saya masyarakat kecil untuk mengurus berkas2 scara online... Ini verification untuk pmbuatan akun za.. Sampe sminggu ga pernah ditinjau.. Aplikasi kyk mati padahal resmi 😔😔😔",4,3,2025-02-15 01:12:50
957a2db2-7096-413c-ba3f-9a9517f7257f,Siti Nayla Mumtazah,Aplikasi ga jelas,1,0,2025-02-14 09:16:01
d0ca5c65-0889-4fe1-a5e0-9ab5081bce0e,Eki Meilana,"BPN di mall ciputra sebaiknya tutup saja, kasian sudah antri lama sampai cuti tapi harus urus ke tigaraksa, persyaratan di aplikasi ini juga gak sesuai seperti materai dan tanda lunas pbb tidak dicantumkan.",3,3,2025-02-12 00:30:09
bcd4c898-8b6b-4bb9-8bd8-8f484abcc352,Ali EXT7,Mantab aplikasi ngurus dokumen jadi lebih gampang,5,0,2025-02-10 20:44:00
c5aab8a2-8c6c-4c72-9e83-4d3ddd4a569e,Mujiyani Yani,"lupa password dan sudah klik link untuk reset, ada notifikasi email sukses terdiri, tapi tidak ada email yg masuk, sudah cek di spam dan semua kotak masuk masih zonk",1,0,2025-02-10 12:45:42
1fc5fc08-0c72-450d-9a96-37eba2d7b523,thealone,"Top banget,..membantu masyarakat kab. Tangerang👌👌",5,0,2025-02-09 06:00:14
5655b9c5-b6f3-4d23-95d7-952f7daff4b7,Hassan priyono,Gak fungsional. Udah ambil antrian online juga gak bisa proses,1,1,2025-02-03 04:35:36
9afa7a15-97be-49e2-8459-d0e68db75fe1,Muhamad Zakaria,VERIFIKASINYA LAMA ADMIN GAWE WOYY,1,0,2025-01-22 14:36:45
9e0b4c81-f050-42d6-9398-f138873d8db5,Rizal Kurniawan,Verifikasi data aja bisa lebih dr 24jam...ini aplikasi ada yg ngurus apa kgk? Apa autopilot kayk pemerintahannya??,1,0,2025-01-22 03:40:02
5e0e45b0-1b1c-4ca2-8519-e3b5d59afd79,soni sanjaya,Ok,5,0,2025-01-18 01:36:26
ace593f5-d148-4389-8a68-7d2a44699d8e,Doyok Sinaga73,Puas dengan pelayanan nya,5,0,2025-01-17 16:50:01
4eedbf4e-771b-4e98-9def-b54a8fdfe11e,Jumaidi Eftra,"Kenapa sistem antri online nya ga dibuat simple Pertama daftar online setelah itu dpt barcode antrian pendaftaran Saat tiba di geray ny verifikasi barcode baru dpt no antrian... Kenapa mesti 2 x proses Semesti nya pada saat daftar online LSG dpt no antrian, supaya ga numpuk di pintu masuk geray krn mo verifikasi kedatangan, tolong Di evaluasi",3,3,2025-01-17 05:01:05
e02e15f6-3e23-4e7a-ab7c-a54b82d125c0,Nur Lelah,Nunggu verifikasi udh mau seminggu gilaakkk,1,0,2025-01-13 11:15:43
85428fe8-5814-47c0-9bd3-496af6db2238,d3w4n66a,mantap,5,0,2025-01-09 02:14:31
299345ee-ecd8-451e-af1d-0e9a700b8adc,PARHAN Maulana,aplikasinya mantap,5,0,2025-01-09 02:13:53
a01b7543-74a5-4ab8-8e5e-467f22645bd6,Ma'rup,Mantappp,5,0,2025-01-09 02:11:09
7dd90264-efd3-4995-8d92-41de082869ba,Bro Bambang,Aplikasi yg sangat membantu dalam pengurusan semua surat2 penting di kab Tangerang0,5,0,2025-01-08 07:11:52
9544c66c-6ddf-442b-b7f0-2f42abb48299,Gondil String,"Min, aplikasi Tangerang gemilang kok error sih,,, mau ambil antrian buat bikin KK dan akte nih, benerin dong min,,, masa muter Mulu kaya komedi puter, hadeuhhh",3,0,2025-01-07 15:13:55
f8a5f061-b26e-459d-89f4-59e227892d85,Bayu Mahardhika,"Awalnya saya sudah daftar dan pakai aplikasi ini sejak november 2024 , lalu per januari 2025 aplikasi ini sulit di akses , entah kenapa, tolong bug nya di repair",1,4,2025-01-07 13:06:04
a371e935-a035-44f0-aba2-40414fbccdcc,Sugi Sapian,"Tampilan ok, tp buat daftar aja SUSAH ....",2,0,2025-01-07 10:18:38
880d055d-489c-423d-aa41-d88f79f83ea0,AJID MUHDI,Kenapa muter aja jaringan bagus tapi tidak bisa ke buka,1,0,2025-01-06 02:46:25
5d678b64-6d1e-4620-9870-7f2707b761f8,Sekar Maharani99,"Udah muak gua sama aplikasi dari pemerintah tuh, bukannya membantu malah justru tambah Nyusahin. Kalo bisa kasih ulasan tanpa bintang mah gak bakal gua kasih bintang 1, masih terlalu bagus bintang 1 tuh buat aplikasi buruk gini.",1,3,2025-01-06 01:05:46
5c59f53f-4dac-4ac5-97fa-0464e8aaab7f,Ahmad jayadi Jayadi,"APUS ajh aplikasi nya , dftar online gabisa , daftar offline ga bisa mau nya apa kali",1,2,2025-01-06 00:50:16
16e9ddb0-4cfa-4321-9dbd-ca4ec2bfe1aa,Dedi Suryamam,"Nunggu verifikasi nya lama ,tiba tiba terjadi kesalahan ...",2,0,2025-01-04 03:51:17
61b1868c-6e75-47aa-81b6-7a3d287b1168,Suki Rito,"Sekarang sama sekali gak bisa di gunakan. Muter terus, padahal saya pakai wifi",1,1,2025-01-04 00:42:52
2090945d-a0f1-4a59-a8d2-060804ee9def,Nurul Antika,Tidak bisa log in aplikasinya..,1,0,2025-01-03 16:01:58
a78eb507-bd4f-4f21-bd55-0c018478dd54,iron mine,"udah coba login berulang ulang kali tetep ga bisa, pdhl udah nyoba pakai wifi dan data seluler tetep aja gabisa login..",4,4,2025-01-03 10:40:05
10955061-cb07-49ac-a783-9a648c5f101f,agus maulana,sudah seperti gangsing... muter-muter aja daftar aja susah gimana mau melayani masyarat nih aplikasi..di perbaiki dong aplikasinya,1,4,2025-01-02 07:07:27
0badc381-b464-4211-ac30-0ee6f9dea435,Devira Febriana,"Sinyal dan internet saya lancar, saya coba daftar tapi tidak bisa karena ""terjadi kesalahan, tidak dapat terhubung. Cobalah kembali secara berkala"", saya pakai wifi juga sama saja tidak bisa. Dan saya coba download di hp yang lain juga tidak bisa mendaftar dengan keluhan yang sama. Tolong developer, diselesaikan masalah ini. Terimakasih",1,22,2025-01-02 02:53:49
fc793bb9-2500-42c7-8603-1ad888dc6ca4,Rohmat Yusuf Muliyana,Aplikasinya gk bisa pakai mau login aja gagal terus email sandi udh bener. Tolong klo launching aplikasi udh siap bukan percobaan,1,1,2024-12-30 01:36:51
2d33800c-9889-490c-8baa-7506ffe21c01,HUTA MANSIE,"Semoga pelayanan dari aplikasi dukcapil kabupaten tangerang ini semakin membaik,dan dapat informasi yg akurat",5,0,2024-12-27 10:06:27
0b87515c-589c-499e-8db4-3e821ff2cf98,Asep Nurman Jaenudin,Keren,5,0,2024-12-23 15:49:49
2b9024e3-7d74-4c74-98ec-a94cb636971c,Komarudin Anwar,"baru daftar aplikasi aja nunggu verifikasi nya lama banget udah seminggu ga berubah statusnya, orang mau ngurus ini itu malah jd ribet",2,3,2024-12-23 06:16:47
425cc883-70e8-40b6-bd72-2b6653f5513d,Bagvolt Official,Ga jelas kalah jauh sama jakarta,1,0,2024-12-23 04:40:55
c2ead4fb-8799-4c12-8b55-dff671a2dd47,khoirulazhar,nice,5,0,2024-12-20 12:08:08
f2337680-edc9-4126-8ea9-fd90e112830a,ramli aditya,Gaada pelayanan masyarakat seperti mengurus administrasi. Padahal itu yg penting.,1,0,2024-12-20 10:25:14
84c61fe5-da62-42fa-96d4-7e7391357a69,Uu Samsudin,Mantafff,5,0,2024-12-20 00:08:28
f7a62844-75b2-41ef-89ed-62297847c428,Sehyudin 96,Mempermudah urus dokumen,5,0,2024-12-19 04:41:54
8b158eda-813c-41d1-9d20-b33a8515d206,DJuhana Uju,Sangat berguna buat saya warga kabupaten tangerang. Terimakasih sudah menyediakan apk yg sangat baik.. Tetap semangat buat aparatur kabupante tangerang. Banten,5,0,2024-12-17 08:12:02
48165d70-d8ea-4441-ac61-99d1d55ddf03,Dila Nurfadila,Apakah aplikasi ini bisa membuat kartu kuning,3,0,2024-12-12 13:34:06
7e91b5b8-6901-497b-8f91-f5cc7b219437,Margono Margono,"Cukup membantu masyarakat kab. Tangerang khususnya ,dan fitur2nya cukup bagus",5,1,2024-12-12 02:57:38
08be75da-3532-42a3-a0e8-ec98690683ce,Nanank Apache,ok banget,5,0,2024-12-10 20:57:21
8c3eb2a7-0ad4-4da2-8d4f-e320e64dc61f,Davi Chairil ilham,"Mau buat ktp di mall ciputra petugas nya tidak pernah hadir nunggu dari pagi sampe sore tidak ada kejelasan sama sekali,",1,0,2024-12-09 06:46:23
9823b8b1-4b36-4d16-b995-52c329547559,akbar geming geming,Mantabs.lebih mudah dan gampang,5,0,2024-12-06 02:40:50
c9d896e7-6aca-4b3a-96e7-c886997de531,halim abdul,"Bagaimana cara mengurus dokumen secara onlen tanpa hrus mendatangi kantor karna di apk cuman ngambil antrian 1.episieni waktu 2.jam kerja kantor sama jd sulit untk ijin 3.jarak tempuh sangat jauh 4.banyak oknum polisi ,melakukan pungl Tolong di permudah masyarakat agar tangerang lebih gemilang",2,1,2024-12-03 01:28:47
41c6db64-9da9-4851-97ca-a0a51a573306,Idham Holid,Sangat membantu.ok,5,0,2024-12-02 08:06:47
e12b1cb7-2fe0-4cb2-9ac5-50fe84a82442,ADHA AEP,"Kalau Dipersulit,Saya Tidak Beri Ranting,Kalau Mudah & Amanah,Saya Beri Ranting *****+Puyer *7🤣",1,0,2024-11-30 16:15:08
14bfd588-1233-488f-a170-302ea631bd81,akmal alfatah,ribet co,1,0,2024-11-28 03:15:46
d3580eb9-e7f8-4a96-ba16-e505502527c5,Yoga Maulanayf,"Untuk aplikasi nya belum okeh soalnya belum bisa masuk, padahal udah masukin email sama sandi nya ga bisa masuk",1,7,2024-11-21 12:29:09
e3a09e90-1c86-4c62-af8e-0d4bbcbe3405,Jubai Dilah,"Tidak ada layanan kependudukan, msih belum ok buat yang sedang berada diluar kota",2,3,2024-11-20 11:54:30
b3d3df59-164a-447c-849d-b3963f5ce200,Fauzy Muhtarom,"APLIKASI GA JELAS, GA BISA BIKIN APA APA NORAK GA ADA GEMILANGNYA",1,0,2024-11-19 10:59:03
9ddb0b28-dd6b-48a5-9d28-a5170076c45f,Wilson Simanungkalit,Sangat membantu,4,0,2024-11-16 00:17:08
3a8ab3ed-55da-4e27-8dfb-9781a3ebafbd,Rani Fortuna13,Okee,5,0,2024-11-15 02:20:17
9e5cb7e5-fbee-4b1e-b0da-df4a0d1983ad,Dedy Dores,Mantap BPK kepala Dinas Provinsi Kota Tangerang atau kabupaten Banten. Aplikasi.Nya sangat membantu bagi Masyarakat Kota Tangerang Saya kasih 5'bintang top Mantap Selalu Amanah buwat Aplikasi.Nya (Tangerang Gemilang)👏✊🤓😀,5,0,2024-11-08 12:47:52
ac593abd-d201-476e-a4e0-901c0b5dbf19,Fahmi Asyraf,Sangat bagus,5,0,2024-11-08 07:44:44
ae587c44-0042-4a0a-9ee3-2737d5654dda,Arsad Kow,Saya ga tau ini guna gananya apa😏,3,0,2024-11-06 06:04:44
68f367df-2d92-4a33-a79c-2f3a509b0f03,Abdul Fuad,Sangat membantu,5,0,2024-11-05 12:46:12
04a22fe4-e896-4700-a994-7c43b3c59af9,Su Hendra,"aplikasi gx jelas, Habisin Kuota aja",1,0,2024-11-04 08:28:01
7e9b7d90-b58d-46ff-b948-ec8b45114c31,Reynaldo Pratama,"Non fungsi, aplikasi gaada manfaatnya untuk urus berkas secara online, malah lebih mirip aplikasi berita bukan aplikasi pelayanan penduduk.",1,3,2024-11-04 02:33:48
5d275472-1003-4d1a-bf85-3250574dc51e,Ayah Riyantoaris,"Baru nyoba aplikasinya,, mudah""an pelayanan di TKP bisa memuaskan,, agar nantinya bisa direkomendasikan ke yang lain",5,1,2024-11-01 01:45:02
f92a22cc-7d26-423d-b1b2-2fa177601989,Marsino Nino,Alhamdulillah mudah dan cepat dalam penggunaan. Tks,5,0,2024-10-28 23:11:06
8da207ea-6abe-41a9-9923-7d9cb6333f3f,Muhammad Arifin,👍🏻👍🏻👍🏻👍🏻👍🏻,5,0,2024-10-24 07:44:22
4c882968-5f96-4933-97e7-96f0294af13b,Tedie Briliandika,"Dengan adanya aplikasi ini urus dokumen jadi lebih mudah, tanpa harus berebut antrian (karena antrian secara online). Mantab kiranya gerainya bisa diperluas penyebarannya.",5,5,2024-10-23 06:34:19
09fae4be-95d8-4988-8f1a-39fa6066c790,Wilfrid Theo,Oke,5,0,2024-10-17 06:14:46
ca617bf4-fabf-4ee2-8f0e-ab7d92ce0bb2,Susan Juliyanti,Tidak membantu,1,0,2024-10-15 15:02:56
5c57d1fe-ebf7-4f91-8366-ee11d17215db,Achmad Reza,Lebih luas mengetahui lokasi yang ada si kabupaten Tangerang.,5,0,2024-10-15 08:27:03
a3e40307-0530-4452-a125-befaef7de4a4,Bagus Dwi Putra,"Aplikasinya mudah dipahami dan mudah untuk digunakan, luar biasa",5,1,2024-10-09 13:52:28
2e169318-79ac-44c2-885e-defb1ed71fee,Jagad Putra Tawakal,Membantu,5,0,2024-10-09 07:59:42
a9cd87e9-9254-4c02-967f-54415b52dd71,Elisah Kusuma,Daftar disnaker gak bisa2 aplikasi lemot,1,0,2024-10-08 07:58:09
a08cac24-d79d-499c-b3f2-ff6e6988582a,Andri Saptaji,Bagus kembangkan lagi viturnya,5,0,2024-10-03 20:43:25
c47be2c4-4344-483d-8ec8-691dd978fa2e,Handoko Sri,Aplikasi bikin susah orang....sudah login di riset gagal Mulu ....menyebalkan ......admin sdmnya tolong di tingkatkan,1,0,2024-10-02 01:09:17
17c97a5d-c075-4715-bc1a-cc006b16bc65,Reihan Denish,Kurang dalam semua fitur,1,0,2024-09-27 05:56:16
b4933aeb-4bbe-4f25-a90b-b87737352dd8,Muhammad Kukuh Ardiansyah,"Kalau sudah bisa full online minimal buat KK, sama KTP aja full nih bintang. Ini aplikasi masih kaya gimik aja biar keliatan punya aplikasi kaya daerah tetangga, cape harus cuti kerja dan belum tentu sehari bisa jadi :(",1,4,2024-09-25 08:51:19
5bf66a59-6ca4-42d1-8c60-7b35a7100a81,Hasril Sentanu,"Pelayanan lebih cepat, lebih mudah .",5,0,2024-09-12 06:10:32
1c1d73be-4aaf-4ddb-85a7-9f81cd64d30c,joko triyono,"Tidak membantu, tidak bisa pengurussan dokumen secara online..",1,2,2024-09-09 08:53:34
84d6415b-f271-46b5-a997-2ce9d40d3e17,agung romadoni,Mau pake sistem online tapi sayang nya sistemnya masih acak2an Gausah pake aplikasi2 kalau kerjaanya masih lelet dan ga guna juga apk nya,1,4,2024-09-06 03:33:59
5bbdac28-3b7e-48f1-988e-c69552c493f7,sianak pintar,aplikasinya buat apa? kepentingan nya apa? gak penting bgt buat aplikasi seperti ini. gada pelayanan untuk masyarakat. ketahuan bgt sih. korupnya.,1,0,2024-09-03 12:29:38
0f3f4fdd-b2c3-4c73-83a2-79c67ea3831f,MIA DRW SKINCARE CITRA RAYA TANGERANG,Keren,5,0,2024-09-03 04:10:42
1907bec5-3bc0-4de8-912a-6387323bf8b1,Aji Sumitro,Sangat terbantu dengan ada nya,5,0,2024-08-30 09:06:23
0a99a412-5661-4fec-9a44-18455d14532e,Tri Yanto,Membantu mempercepat proses antrian,5,0,2024-08-23 14:16:29
008953ef-52bc-4b25-a059-18f8cf509935,fikri satriyanto,Selalu gagal saat verifikasi foto KTP PARAH,1,0,2024-08-13 02:33:13
2816522d-e5bc-4361-83d8-65dcfb3c29ca,Harto Roziq,Sangat membantu sekali,5,0,2024-08-12 15:59:18
85e3ade3-4efc-4ccb-8e14-6a9086e58b3f,Jun Wijaya,Verifikasi trussssssss aplikasi kaga jelas,1,0,2024-08-09 09:03:44
0269d336-d586-498c-a60f-da7e4f374597,Cahyadi Slamet,"inimah portal berita.. portal berita mah urusan wartawan, Pemda mah tugasnya melayani masyarakat, harusnya bikin aplikasi yg memudahkan pelayanan",1,1,2024-08-06 02:30:11
dabbff62-cca0-4fda-888d-ccc5987258a2,FRESHFOAM STORE,"Aplikasi ga guna. Aplikasi sampah, ga ada manfaatnya sama sekali untuk masyarakat.",1,1,2024-08-05 05:19:38
2d10d77d-0bca-4f17-a458-1c28022734d9,Miftahul Robani,Untuk antrian gak sesuai estimasi,1,0,2024-07-31 07:00:02
c14f8a1a-1dd4-4645-a53c-83483eabfab5,Muhamad Amin,Moga bisa membantu masyarakat awam seperti saya yg ngga ngerti.,5,0,2024-07-31 06:56:14
919ef26f-7d2f-4601-a53f-85680144b63c,Kedai Jenkwidhi,Keren,5,0,2024-07-30 18:00:19
7e5d48af-68fb-41e7-a0bf-4add84128121,Asmadi Adipradana,Salaku urang Tangerang kuring ngarasa reueus ngeunaan kamajuan Pamaréntahan Kadipaten Tangerang henteu ngan dina widang téhnologi jeung budaya tapi tina sagala widang 😊💕,5,0,2024-07-25 20:47:57
19f2742f-9c70-485d-b112-bbd57e6928c1,Aprizal Fahturahman,"Aplikasi ga ada fungsinya sudah mendaftar, suruh kembali verifikasi akun malah gabisa ngulang² terus tolong perbaiki lah ini ga guna sm sekali memalukan",1,4,2024-07-25 12:03:20
526ad817-0601-425c-b288-ae7e6af328b8,ZAKI HASAN,Sangat membantu,5,0,2024-07-25 03:30:57
24837f6b-90f9-4c48-9176-08cb9cb6bd38,Benny Maulana,Mantap lah mempermudah dan cepat,5,3,2024-07-18 05:29:32
37ff081f-8fb0-4a6a-8038-a104dd08dc38,Samsul Izzuddin,"aplikasi kurang komplit, dikira bisa bikin kk, ktp, akte secara online, ternyata sama aja harus dateng ke capil .. sampah, kabupaten benahi birokrasi dong",1,8,2024-07-17 06:04:59
684ae888-aef1-48a3-9a10-28ddd08a40cd,Eko Yunianto,Semoga aplikasi ini dapat membantu masyarakat dalam mengurus segala urusan administratifnya sesuai peraturan pemerintah,5,0,2024-07-16 05:03:22
cf0b8a5d-333b-4584-85d3-efcfeb8a3ad1,Abdurrohman,Tolong dong dibuat aplikasinya yang ngebantu warga tangerang biar bisa bikin kk atau ktp via online....,1,4,2024-07-15 13:32:45
9c908e8f-765b-43f5-8e4a-4245f33ea6e9,Dedi Rusyandi,"Saya pikir bisa pakai aplikasi ini buat pembuatan, kk, ktp atau sejenisnya, seperti kota2 dan kabupaten yg lain, bisa diakses dan mempermudah masyarakat, bisa secara online, tapi kenyataan tidak bisa, ayo dong kabupaten Tangerang masa gak bisa online lagi.",1,9,2024-07-15 09:38:26
06cb9421-4129-49b8-99a6-2fa5ec6037bf,Wandi Sutomo,Terimakasih,5,0,2024-07-10 19:12:48
3701a92b-aed3-404b-a566-469bcc6258e9,ahmad yadi,payah kata ny pelayanan online mau perbaharui KK aja susah bener kg ada arahan ny harus kmn ujung ujungnya harus ke dukcapil datang whahahahaha borrroo9s kuota,1,2,2024-07-10 02:36:08
021b44f4-5a60-48a9-b53d-8e8ad06087c3,Karinah,Kenapa tidak bisa verifikasi dan setiap unggah KTP selalu balik lagi ke beranda,1,5,2024-07-10 01:04:47
d00c0d73-bf35-4d81-911b-71e7f4062bc0,ASIKIN CHANNEL,kebanyakan dananya di korupsi kali ya sekelas pemerintahan bgini aplikasinya wkwk,1,1,2024-07-09 18:16:09
28be652e-d144-4437-a50c-3a07eed2c374,Nur Pidin,Ok,5,0,2024-07-09 17:34:46
482b271e-99a9-452b-894d-e4410a4a1409,THE KOKOK BHELUK,Pelayanan sangat memuaskan waktu pengurusan hanya 5 menit saja Lgsung slesai Good job buat tangerang GEMILANG 👍👌,5,0,2024-07-09 04:26:46
cf2dc35e-9877-4232-b009-4bf718dfde42,Irfan Ali,"Aplikasinya cuma ngurusin yang bayar"" doang payah",1,2,2024-07-08 06:44:54
6f87e051-5612-4945-91cb-05222ef6ddbc,Edy Setiadi,"Tidak berfungsi sebagai mestinya ,",1,0,2024-07-05 03:39:20
96750c5c-2d0d-4c75-a13b-daa75f2af8dd,yustina _tris,"Dulu pernah unduh dan untuk ambil antrian online bisa, enak lsg ke mall Ciputra menurut jadwal yg dipilih. Eh skrg antrian online gak berfungsi, masa semua tenant semua hari dan jam penuh, ga jelas",2,3,2024-07-02 05:34:41
e8ea578c-7732-4978-a904-9981eed7cc27,Masri 24,good,5,0,2024-06-28 04:04:07
254db0b4-6fe2-443e-a354-35ba24232080,Shasha Rose,"Aplikasi kurang penting, saya rasa ini bukan aplikasi layanan penduduk. Harusnya bisa update KK, KTP, legalisir semacamnya seperti aplikasi kependudukan di kota lain, Itu namanya mempermudah masyarakat. Lah ini ambil nomor antrian di sinipun ke dukcapil tetap harus antri lagi 😆 bikin yang mempermudah masyarakatlah ! Jgn asal asalan",1,46,2024-06-28 00:01:14
